rmse,mae,r2,n_obs,split,mean_daily_rank_ic,std_daily_rank_ic,rank_ic_ir_annualized,gross_ls_daily_mean,gross_ls_daily_std,gross_ls_sharpe_annualized,alpha,selection_rank_ic
0.009478405477899582,0.0067877210676670074,-0.012689709663391113,702218,validation,0.029446800888504498,0.1870428713277852,2.4991782313121083,0.00045318875,0.0041191387,1.7465176802117885,10000.0,0.029446800888504498
0.009481890284883663,0.0067891813814640045,-0.013434410095214844,702218,validation,0.029120983056879546,0.1851458335331556,2.4968494607284164,0.0004553947,0.00408155,1.7711817748752103,1000.0,0.029120983056879546
0.009482350301889854,0.006789376959204674,-0.013532757759094238,702218,validation,0.029075540837704306,0.18491882282016753,2.496013627539007,0.00045530335,0.004076444,1.7730444768305567,100.0,0.029075540837704306
0.009482398259008762,0.006789397448301315,-0.013543009757995605,702218,validation,0.029071103541917005,0.1848983718432888,2.4959087376489455,0.00045403835,0.0040770997,1.7678340208053598,10.0,0.029071103541917005
0.009482401711911961,0.006789398845285177,-0.01354372501373291,702218,validation,0.029070459757732387,0.18489548577142714,2.49589242364802,0.00045456435,0.004077172,1.76985059762539,0.001,0.029070459757732387
0.009482401711911961,0.006789399776607752,-0.01354372501373291,702218,validation,0.02907036470526837,0.18489522159266103,2.4958878288872706,0.0004547218,0.004077141,1.7704769783197523,0.1,0.02907036470526837
0.009482401711911961,0.006789399776607752,-0.01354372501373291,702218,validation,0.029070320892401177,0.1848952133260689,2.495884178845682,0.0004547218,0.004077141,1.7704769783197523,0.01,0.029070320892401177
0.009482401328256113,0.00678939837962389,-0.01354360580444336,702218,validation,0.02907013804916953,0.18489590764953726,2.4958591079972368,0.0004547218,0.004077141,1.7704769783197523,1.0,0.02907013804916953
