date,n_long,n_short,gross_exposure,ret_gross,ret_net,cost_commission,cost_slippage,cost_borrow,turnover,max_pos,mean_pos
2012-05-18,14,14,0.7722884972156779,0.00019651721037802292,-0.00012201096504991317,7.722884972156781e-05,0.00023168654916470337,9.612776541664905e-06,0.7722884972156779,46997790.834872246,6895433.010854267
2012-05-21,14,14,0.815691983825,0.0038893625078098714,0.003554386224520602,8.15691983825e-05,0.00024470759514749995,8.699489759269841e-06,0.815691983825,93043271.04,7282964.141294643
2012-05-22,14,14,1.0,0.0002580482284474345,-0.00015261028856654806,0.0001,0.0003,1.0658517013982538e-05,1.0,52469616.122962505,8928571.42857143
2012-05-23,14,14,0.9999999999999999,0.0010826532368499657,0.0006747167289134578,0.0001,0.0002999999999999999,7.936507936507934e-06,0.9999999999999999,30740373.314933326,8928571.428571427
2012-05-24,14,14,0.1630791747615,-0.00013575210632352566,-0.00020422854803711218,1.6307917476150003e-05,4.8923752428449996e-05,3.2447718089865076e-06,0.1630791747615,8504391.23425,1456064.0603705358
2012-05-25,14,14,0.9999999999999998,0.005113950693165586,0.004704881698458584,9.999999999999999e-05,0.00029999999999999987,9.068994707001588e-06,0.9999999999999998,95964598.235475,8928571.428571427
2012-05-29,14,14,0.9999999999999998,-0.0012635807470233367,-0.0016859403846422193,9.999999999999999e-05,0.00029999999999999987,2.235963761888254e-05,0.9999999999999998,99198017.92396249,8928571.428571425
2012-05-30,14,14,0.6842098159257999,-0.00010515337578803409,-0.0003842675387926858,6.842098159257999e-05,0.00020526294477773993,5.4302366343317445e-06,0.6842098159257999,28534575.24,6109016.213623213
2012-05-31,14,14,0.9527591278664143,-0.004746193805301701,-0.00513485903682816,9.527591278664144e-05,0.0002858277383599243,7.561580379892175e-06,0.9527591278664143,58831373.77441851,8506777.927378697
2012-06-01,14,14,1.0,0.0013342250274753242,0.000926105019081502,0.0001,0.0003,8.120008393822221e-06,1.0,23857989.98912149,8928571.428571427
2012-06-04,14,14,0.7760509275245401,4.854844689410645e-06,-0.0003122890634768605,7.760509275245402e-05,0.000232815278257362,6.723537156455079e-06,0.7760509275245401,30394722.99,6929026.138611965
2012-06-05,14,14,0.9999999999999998,-0.009762046991534632,-0.010169983499471139,9.999999999999999e-05,0.00029999999999999987,7.936507936507938e-06,0.9999999999999998,15636342.323122952,8928571.428571427
2012-06-06,14,14,0.750781195961,0.004952901080952617,0.004646041959675193,7.50781195961e-05,0.00022523435878829995,6.54664289302381e-06,0.750781195961,41439259.005,6703403.535366072
2012-06-07,14,14,0.11324513049571001,-2.9203232479990694e-05,-7.773438275859336e-05,1.1324513049571003e-05,3.3973539148713e-05,3.233098080318651e-06,0.11324513049571001,3430357.1204387504,1011117.2365688394
2012-06-08,14,14,0.43750587942918207,0.0031149778640036916,0.0029342748497551054,4.375058794291821e-05,0.0001312517638287546,5.700662476913572e-06,0.43750587942918207,29606404.885000005,3906302.4949034103
2012-06-11,14,14,0.776723028282064,0.0003123488370154898,-6.478498096787045e-06,7.767230282820641e-05,0.00023301690848461916,8.1381237994513e-06,0.776723028282064,34697330.6225,6935027.038232714
2012-06-12,14,14,0.9066871179708637,0.0037021147061026337,0.0033279987374689192,9.066871179708638e-05,0.0002720061353912591,1.144112144536876e-05,0.9066871179708637,75887762.11749999,8095420.6961684255
2012-06-13,14,14,0.32032717416006395,6.967800836271956e-06,-0.00012383266326640812,3.20327174160064e-05,9.609815224801919e-05,2.6695944386544763e-06,0.32032717416006395,15989038.19615,2860064.055000572
2012-06-14,14,14,0.12973475043959998,0.000365104861914133,0.00031018257058443587,1.2973475043959999e-05,3.892042513188e-05,3.028391153857143e-06,0.12973475043959998,3206004.240125,1158345.9860678571
2012-06-15,14,14,0.10689749286599999,-8.754419240908331e-05,-0.00013290746622275632,1.0689749286599999e-05,3.20692478598e-05,2.604276667273016e-06,0.10689749286599999,2054441.0100000002,954441.9005892857
2012-06-18,14,14,0.251465591224574,0.0005244493362837627,0.0004208185938152111,2.5146559122457405e-05,7.54396773673722e-05,3.044505978722016e-06,0.251465591224574,7093349.92005,2245228.4930765536
2012-06-19,14,14,0.4428665195976661,0.00010091093047608731,-8.08817335403828e-05,4.428665195976661e-05,0.00013285995587929982,4.6460561774036985e-06,0.4428665195976661,27470962.265,3954165.3535505896
2012-06-20,14,14,0.15265458655380004,2.6151215294220688e-05,-3.6744552673294566e-05,1.5265458655380006e-05,4.579637596614001e-05,1.8339333459952382e-06,0.15265458655380004,3997861.8925,1362987.379944643
2012-06-21,14,14,0.44895967009059995,8.238023237530492e-05,-0.00010604803693183981,4.4895967009059995e-05,0.00013468790102717996,8.844401270904763e-06,0.44895967009059995,26376156.916475,4008568.482951785
2012-06-22,14,14,0.25188397309140004,0.001419968165673092,0.001315142203280251,2.5188397309140008e-05,7.556519192742e-05,4.072373156280953e-06,0.25188397309140004,11522673.940000001,2248964.0454589287
2012-06-25,14,14,0.503464618329388,-1.272657364056143e-05,-0.00022149382288320387,5.034646183293881e-05,0.0001510393854988164,7.381401910887206e-06,0.503464618329388,24295334.8,4495219.806512394
2012-06-26,14,14,0.140185109083696,0.00022883775115350703,0.00017092992414596754,1.40185109083696e-05,4.20555327251088e-05,1.8337833740610797e-06,0.140185109083696,3049480.8597000004,1251652.7596758574
2012-06-27,14,14,0.1740544338172,0.00041691627234415735,0.00034286782429730436,1.740544338172e-05,5.221633014516e-05,4.4266745199730154e-06,0.1740544338172,4841697.7425,1554057.4447964283
2012-06-28,14,14,1.0,0.009590016410535548,0.009181329418353314,0.0001,0.0003,8.68699218223492e-06,1.0,36817297.83791251,8928571.428571427
2012-06-29,14,14,0.23136621701059992,-0.00018901677615437855,-0.00029733936845504385,2.3136621701059994e-05,6.940986510317997e-05,1.5776105496425394e-05,0.23136621701059992,11139323.709125,2065769.7947375
2012-07-02,14,14,0.9166283428674901,0.0014841011868329797,0.0011087067758962419,9.166283428674901e-05,0.000274988502860247,8.743073789741984e-06,0.9166283428674901,39440808.3375,8184181.632745449
2012-07-03,14,14,0.6654192913806241,0.0010648937730098997,0.0007929301877118395,6.65419291380624e-05,0.0001996257874141872,5.79586874581054e-06,0.6654192913806241,39941166.084425,5941243.673041287
2012-07-05,14,14,0.580585998566264,0.0006573409766611536,0.0004203057100666995,5.805859985662641e-05,0.00017417579956987918,4.800867167948571e-06,0.580585998566264,39730695.340525,5183803.558627357
2012-07-06,14,14,0.9023807048218899,-0.001511739016690303,-0.0018798530502446295,9.0238070482189e-05,0.00027071421144656693,7.161751625570556e-06,0.9023807048218899,41210245.83611125,8056970.578766874
2012-07-09,14,14,0.9999999999999998,0.0013209996521899054,0.0009128131503968896,9.999999999999999e-05,0.00029999999999999987,8.18650179301587e-06,0.9999999999999998,41690359.73169999,8928571.428571427
2012-07-10,14,14,0.8929585329107098,-0.0003641330469785002,-0.0007306781369648693,8.929585329107098e-05,0.00026788755987321297,9.361676822085e-06,0.8929585329107098,51917831.83628875,7972844.043845625
2012-07-11,14,14,0.6856569022404161,-0.0014609468054416737,-0.0017408852215697926,6.856569022404161e-05,0.0002056970706721248,5.675655231952508e-06,0.6856569022404161,54397380.52530201,6121936.627146573
2012-07-12,14,14,1.0,0.00244166795173268,0.002033507293267448,0.0001,0.0003,8.160658465231747e-06,1.0,38593549.91803451,8928571.42857143
2012-07-13,14,14,0.7492771065103919,0.0015454162409420204,0.0012337778237018829,7.49277106510392e-05,0.00022478313195311756,1.1927574635980888e-05,0.7492771065103919,37761397.283511505,6689974.165271357
2012-07-16,14,14,1.0,0.004009626433042341,0.0036012914899265823,0.0001,0.0003,8.334943115758731e-06,1.0,67868634.16176252,8928571.42857143
2012-07-17,13,13,0.4276093633906901,0.0003887955857058435,0.000214148731254289,4.2760936339069014e-05,0.00012828280901720703,3.603109095278492e-06,0.4276093633906901,30008654.943075,4111628.494141251
2012-07-18,13,13,1.0,0.0022414836863128788,0.0018333301092617606,0.0001,0.0003,8.153577051118159e-06,1.0,21466662.930620376,9615384.615384616
2012-07-19,13,13,0.7312261891438019,0.0030204599161371107,0.0027211921457496284,7.312261891438019e-05,0.00021936785674314056,6.7772947299613495e-06,0.7312261891438019,32026283.934800006,7031021.049459635
2012-07-20,13,13,0.9999999999999998,-0.004384174543863296,-0.004792277602532241,9.999999999999999e-05,0.00029999999999999987,8.10305866894603e-06,0.9999999999999998,24338599.069219626,9615384.615384614
2012-07-23,13,13,1.0,0.004224392265425114,0.003816455757488606,0.0001,0.0003,7.936507936507934e-06,1.0,42881191.91181147,9615384.615384616
2012-07-24,13,13,1.0,0.002667626803722959,0.0022316147944889397,0.0001,0.0003,3.601200923401903e-05,1.0,21788434.745403938,9615384.615384616
2012-07-25,12,12,0.3326908671248,0.0023216316912344813,0.002184724573929133,3.3269086712480007e-05,9.980726013743999e-05,3.830770455428572e-06,0.3326908671248,18185999.965,3465529.865883333
2012-07-26,12,12,0.16859368261910004,0.00022516990937333095,0.00015355422278092506,1.6859368261910003e-05,5.057810478573001e-05,4.178213544765873e-06,0.16859368261910004,6191755.915337501,1756184.1939489588
2012-07-27,13,13,1.0,0.0008369917493367263,0.00042734696896055486,0.0001,0.0003,9.644780376171428e-06,1.0,43103027.03032624,9615384.615384616
2012-07-30,13,13,0.6665910841442001,-0.0001780180585426807,-0.00045256335182964486,6.665910841442002e-05,0.00019997732524326,7.908859629284127e-06,0.6665910841442001,19286745.378125,6409529.655232693
2012-07-31,13,13,0.9331083201450822,0.0034973693581513534,0.00311187540538182,9.33108320145082e-05,0.0002799324960435246,1.2250624711500335e-05,0.9331083201450822,60681800.28288025,8972195.386010407
2012-08-01,13,13,0.256791712220978,-0.00033608768658990136,-0.00044566259668124086,2.5679171222097806e-05,7.70375136662934e-05,6.858225202948333e-06,0.256791712220978,9977858.6575,2469151.0790478657
2012-08-02,13,13,0.780172653307806,0.003851684508905095,0.003531930573160444,7.80172653307806e-05,0.0002340517959923418,7.68487442152862e-06,0.780172653307806,65077395.33749999,7501660.127959672
2012-08-03,13,13,0.48441526630790005,0.0008186683660268212,0.0006126156199747549,4.844152663079001e-05,0.00014532457989237,1.2286639528906351e-05,0.48441526630790005,36829594.355000004,4657839.099114424
2012-08-06,14,14,0.826975722824766,0.005220113099342348,0.004877408243586908,8.26975722824766e-05,0.0002480927168474298,1.1914566625533858e-05,0.826975722824766,55213954.58815825,7383711.81093541
2012-08-07,14,14,0.9999999999999998,0.00272251929722373,0.0023107031767466897,9.999999999999999e-05,0.00029999999999999987,1.1816120477040474e-05,0.9999999999999998,41194852.7292745,8928571.42857143
2012-08-08,14,14,0.3773191110564721,0.0004404629374411451,0.0002848542761099522,3.773191110564721e-05,0.00011319573331694161,4.681016908604062e-06,0.3773191110564721,24422831.927750003,3368920.634432786
2012-08-09,14,14,0.31735987435283797,0.0003609382769828069,0.00023035596449727652,3.17359874352838e-05,9.520796230585138e-05,3.638362744395222e-06,0.31735987435283797,18456238.1743,2833570.306721768
2012-08-10,14,14,0.5409438122573261,0.0017885493950284663,0.0015618577079473414,5.4094381225732617e-05,0.00016228314367719784,1.0314162178194492e-05,0.5409438122573261,27020426.919875003,4829855.466583269
2012-08-13,14,14,1.0,-0.0005927642267430979,-0.001001465674157644,0.0001,0.0003,8.701447414546032e-06,1.0,31273791.6845025,8928571.428571427
2012-08-14,14,14,1.0,5.725277580987889e-05,-0.00035228647916844174,0.0001,0.0003,9.539254978320636e-06,1.0,50475257.45643777,8928571.428571431
2012-08-15,14,14,1.0,0.0012243397804221749,0.0008147653212379398,0.0001,0.0003,9.574459184234922e-06,1.0,43144562.84274999,8928571.428571427
2012-08-16,14,14,0.22748186217413202,-0.0001706967756748616,-0.000267303313162071,2.2748186217413203e-05,6.82445586522396e-05,5.613792617556666e-06,0.22748186217413202,7472309.3495000005,2031088.0551261788
2012-08-17,14,14,0.30348894943792,-8.529741547988454e-05,-0.00021241014636952236,3.0348894943791998e-05,9.104668483137598e-05,5.717151114469842e-06,0.30348894943792,23633103.490000002,2709722.762838572
2012-08-20,14,14,0.2591847527012,0.0006650909707575309,0.0005582874947418414,2.591847527012e-05,7.775542581036e-05,3.1295749352095237e-06,0.2591847527012,8190621.077500001,2314149.577689286
2012-08-21,14,14,0.37646510849326004,0.00011146771996103675,-4.315300971867566e-05,3.764651084932601e-05,0.000112939532547978,4.034686282408413e-06,0.37646510849326004,23173752.9825,3361295.611546966
2012-08-22,14,14,0.3708820684484,-0.00017449577410974353,-0.00032623894261325906,3.7088206844840004e-05,0.00011126462053452,3.390341124155556e-06,0.3708820684484,22868935.5475,3311447.0397178573
2012-08-23,14,14,0.566418749600052,0.0004551015390003651,0.00022348411888986765,5.66418749600052e-05,0.0001699256248800156,5.049920270476603e-06,0.566418749600052,22131329.0775,5057310.26428618
2012-08-24,14,14,0.28772411125132,0.0013466832828302486,0.0012263248530811834,2.8772411125132004e-05,8.6317233375396e-05,5.268785248537301e-06,0.28772411125132,5783840.0851,2568965.2790296427
2012-08-27,14,14,0.504242732894658,-0.00015030607736552448,-0.0003574479170025517,5.042427328946581e-05,0.0001512728198683974,5.444746479163952e-06,0.504242732894658,17118205.3725,4502167.257988018
2012-08-28,13,13,0.9867592473529601,9.122030211318578e-05,-0.00034346591862011226,9.867592473529603e-05,0.00029602777420588796,3.9982521792114004e-05,0.9867592473529601,50098625.47210201,9488069.686086155
2012-08-29,13,13,0.24076059370015004,0.0002933651521810076,0.00019452874528964802,2.4076059370015006e-05,7.2228178110045e-05,2.5321694112996034e-06,0.24076059370015004,9120433.532475,2315005.7086552884
2012-08-30,13,13,0.3770012032703,0.0011728580234402367,0.001019065469090289,3.7700120327030005e-05,0.00011310036098108999,2.9920730418277782e-06,0.3770012032703,25752934.071488585,3625011.5699067316
2012-08-31,13,13,0.9999999999999998,0.0005569165009170621,0.00014754602318912575,9.999999999999999e-05,0.00029999999999999987,9.370477727936508e-06,0.9999999999999998,61992357.112875,9615384.615384616
2012-09-04,13,13,0.9999999999999998,0.0017170553174406615,0.0013081119256338647,9.999999999999999e-05,0.00029999999999999987,8.943391806796824e-06,0.9999999999999998,93320223.05152774,9615384.615384614
2012-09-05,13,13,0.2121532568427,0.0003406929264480378,0.00024579868869846017,2.121532568427e-05,6.364597705281e-05,1.003293501249762e-05,0.2121532568427,7882485.550000001,2039935.1619490385
2012-09-06,13,13,0.19000550865172203,0.0007574864012612746,0.0006745678042093307,1.90005508651722e-05,5.70016525955166e-05,6.91639359125508e-06,0.19000550865172203,7825124.690000001,1826976.0447280963
2012-09-07,13,13,0.6893568850125041,-0.0025653548565286203,-0.002850662391438134,6.89356885012504e-05,0.00020680706550375123,9.564780904511938e-06,0.6893568850125041,58071799.935,6628431.586658695
2012-09-10,13,13,0.2047849790368,0.0003455599193312922,0.0002546500674234008,2.0478497903680003e-05,6.143549371104001e-05,8.99586029317143e-06,0.2047849790368,6761915.058983258,1969086.336892308
2012-09-11,13,13,0.1375142235061,0.0002526602622907723,0.00019274474876996642,1.375142235061e-05,4.125426705182999e-05,4.909824118365874e-06,0.1375142235061,4268473.139900001,1322252.1490971153
2012-09-12,13,13,1.0,-0.0005710173076758997,-0.0009801669360972854,0.0001,0.0003,9.149628421385714e-06,1.0,100586771.3776685,9615384.615384616
2012-09-13,13,13,0.23930445653872603,0.0006990082355121457,0.0005955802968085209,2.3930445653872603e-05,7.17913369616178e-05,7.706156088134334e-06,0.23930445653872603,5277890.867200001,2301004.3897954426
2012-09-14,14,14,0.5597115934154999,0.0027329941471221104,0.00250100455571547,5.5971159341549995e-05,0.00016791347802464995,8.104954040440475e-06,0.5597115934154999,33243831.727677736,4997424.941209822
2012-09-17,14,14,0.407931671677652,0.0008023624327936214,0.0006299179061566681,4.0793167167765206e-05,0.00012237950150329559,9.271857965892477e-06,0.407931671677652,17210951.575275,3642247.068550465
2012-09-18,14,14,1.0,0.001217817425349064,0.0008046177241077991,0.0001,0.0003,1.319970124126508e-05,1.0,90689469.14544198,8928571.428571427
2012-09-19,14,14,1.0,0.0004699127277277731,6.084967535183345e-05,0.0001,0.0003,9.063052375939682e-06,1.0,95680866.63215275,8928571.42857143
2012-09-20,14,14,0.6344715571607261,0.002497619932675412,0.0022362475007980244,6.344715571607261e-05,0.0001903414671482178,7.583809013096999e-06,0.6344715571607261,31283849.0325,5664924.617506482
2012-09-21,14,14,1.0,-0.0008463747781858188,-0.0012592792003978158,0.0001,0.0003,1.2904422211996868e-05,1.0,18368682.190890457,8928571.428571427
2012-09-24,14,14,0.618169792932536,0.002004942426895194,0.0017523786732572392,6.18169792932536e-05,0.0001854509378797608,5.2958364649407625e-06,0.618169792932536,33644883.7929605,5519373.151183355
2012-09-25,14,14,0.7160917542188401,-0.001048200714214696,-0.0013445008118338577,7.160917542188402e-05,0.000214827526265652,9.863395931625713e-06,0.7160917542188401,48670257.010000005,6393676.376953928
2012-09-26,14,14,0.8973497308760683,0.0038939131304255525,0.0035245828095119033,8.973497308760682e-05,0.0002692049192628204,1.0390428563221905e-05,0.8973497308760683,50432824.715,8012051.168536321
2012-09-27,14,14,0.34703067865017795,0.00021487382792473525,7.132201822114204e-05,3.4703067865017794e-05,0.00010410920359505338,4.7395382435220485e-06,0.34703067865017795,9873498.849661002,3098488.2022337317
2012-09-28,14,14,0.956319147406002,0.004813263076900502,0.004421233553437244,9.563191474060022e-05,0.00028689574422180057,9.50186450085716e-06,0.956319147406002,34472666.285000004,8538563.816125019
2012-10-01,14,14,0.427104529058472,0.0009287334947843505,0.0007517742609656503,4.27104529058472e-05,0.00012813135871754162,6.117422195311428e-06,0.427104529058472,12968696.550649999,3813433.2951649292
2012-10-02,14,14,0.9999999999999999,-0.0010891891329190473,-0.0015014069511800846,0.0001,0.0002999999999999999,1.22178182610373e-05,0.9999999999999999,88400612.70633598,8928571.428571427
2012-10-03,14,14,0.20264309304440403,0.00027133933861052856,0.0001851728570146803,2.0264309304440405e-05,6.07929279133212e-05,5.109244378086651e-06,0.20264309304440403,12130336.532499999,1809313.3307536072
2012-10-04,14,14,0.30255928582917796,0.00048557735390311873,0.0003599441776361557,3.02559285829178e-05,9.07677857487534e-05,4.609461935291888e-06,0.30255928582917796,13273723.947934432,2701422.194903374
2012-10-05,14,14,0.27873785982760996,2.36214523052061e-05,-9.198656029842209e-05,2.7873785982760998e-05,8.362135794828298e-05,4.112868672584206e-06,0.27873785982760996,12662761.074999997,2488730.891317946
2012-10-08,14,14,0.254337597448822,0.000816316346862598,0.0007100209289846246,2.5433759744882202e-05,7.63012792346466e-05,4.5603788984446185e-06,0.254337597448822,9853682.2225,2270871.4057930536
2012-10-09,14,14,0.3283594006807841,0.0003974810715312581,0.0002624333407146526,3.283594006807841e-05,9.850782020423522e-05,3.7039705442919366e-06,0.3283594006807841,25275686.1828925,2931780.363221287
2012-10-10,14,14,0.443862772868096,0.00019031965396595535,7.560101247541603e-06,4.43862772868096e-05,0.0001331588318604288,5.214443571175365e-06,0.443862772868096,25494357.5639675,3963060.4720365703
2012-10-11,14,14,0.24165075183399795,5.486513765721256e-05,-4.527182587395423e-05,2.4165075183399796e-05,7.249522555019938e-05,3.476662797567619e-06,0.24165075183399795,19541533.738484,2157595.998517839
2012-10-12,14,14,0.14858773551787602,0.0002302874078303692,0.00016927181564903882,1.4858773551787605e-05,4.4576320655362805e-05,1.5804979741799685e-06,0.14858773551787602,6250645.689800001,1326676.209981036
2012-10-15,14,14,0.13355573691697,0.00022188031381540838,0.00016528398221839184,1.3355573691697002e-05,4.0066721075091e-05,3.174036830228508e-06,0.13355573691697,3744783.2700000005,1192461.936758661
2012-10-16,14,14,0.16665507563659002,-0.0007565726495390271,-0.0008348680540369251,1.6665507563659e-05,4.9996522690977e-05,1.1633374243262003e-05,0.16665507563659002,7286466.493621001,1487991.746755268
2012-10-17,13,13,0.18246706860474604,0.00025386558847724977,0.0001761158134685922,1.8246706860474607e-05,5.474012058142381e-05,4.762947566759143e-06,0.18246706860474604,6609580.171766515,1754491.044276404
2012-10-18,13,13,0.17040917550095802,0.00028884972033114574,0.00021738125520271776,1.7040917550095805e-05,5.11227526502874e-05,3.3047949280447466e-06,0.17040917550095802,4288016.305822186,1638549.7644322887
2012-10-19,14,14,0.7786912066073963,-8.414892697392776e-05,-0.00045882219083251733,7.786912066073964e-05,0.0002336073619822189,6.319678121563108e-05,0.7786912066073963,44329847.34750001,6952600.058994609
2012-10-22,13,13,0.280179456511948,0.00011097809703428159,-9.688779053247651e-06,2.80179456511948e-05,8.405383695358439e-05,8.59509348275003e-06,0.280179456511948,9854572.808025,2694033.2356918077
2012-10-23,13,13,0.5087163403085719,-0.0031631309931100843,-0.0033719684552949015,5.0871634030857196e-05,0.00015261490209257157,5.350926061388493e-06,0.5087163403085719,9825089.659275,4891503.272197808
2012-10-24,12,12,0.19784376234590195,0.0004970362963118518,0.0004161200755434441,1.9784376234590197e-05,5.935312870377058e-05,1.7787158300468414e-06,0.19784376234590195,6804043.852500001,2060872.5244364794
2012-10-25,12,12,0.17102857658239803,0.0005459253441574976,0.00047437616904321783,1.71028576582398e-05,5.1308572974719405e-05,3.137744481320619e-06,0.17102857658239803,7599642.24375,1781547.6727333127
2012-10-26,12,12,0.163774198471928,0.0008202372958973306,0.0007523774380275981,1.63774198471928e-05,4.91322595415784e-05,2.350178480961333e-06,0.163774198471928,6066476.925653,1705981.2340825833
2012-10-31,13,13,0.234940479920978,0.0010696821996295795,0.0009704843267896709,2.3494047992097803e-05,7.04821439762934e-05,5.2216808715172865e-06,0.234940479920978,9098872.885,2259043.0761632505
2012-11-01,13,13,0.132330353337094,0.0001760506721180102,0.00012186387073839246,1.3233035333709401e-05,3.9699106001128204e-05,1.2546600447801111e-06,0.132330353337094,4156225.8275,1272407.2436259037
2012-11-02,13,13,0.13530674266628,7.797056920126864e-05,2.149914149279003e-05,1.3530674266628e-05,4.0592022799884e-05,2.348730641966603e-06,0.13530674266628,4313938.520186658,1301026.371791154
2012-11-05,13,13,0.17696848449404803,0.0008075657980075551,0.0007347253661232307,1.7696848449404803e-05,5.309054534821441e-05,2.053038086705143e-06,0.17696848449404803,5443854.0054895,1701620.043212
2012-11-06,13,13,0.3707418189062761,0.00021531959739404266,3.624769922592686e-05,3.707418189062761e-05,0.00011122254567188281,3.077517060560536e-05,0.3707418189062761,22544002.754999995,3564825.181791116
2012-11-07,13,13,0.3884383362741341,0.0008496099798744092,0.0006900433179094245,3.884383362741341e-05,0.00011653150088224021,4.191327455331222e-06,0.3884383362741341,18121853.571684,3734984.0026359046
2012-11-08,13,13,1.0000000000000002,0.0037356378463268276,0.0033257420707322625,0.00010000000000000002,0.0003,9.895775594565078e-06,1.0000000000000002,101418045.84536901,9615384.615384616
2012-11-09,14,14,0.2854840355868001,0.00033679764170762596,0.00021528859132073126,2.8548403558680012e-05,8.564521067604002e-05,7.315436152174604e-06,0.2854840355868001,5937965.265000001,2548964.6034535724
2012-11-12,14,14,0.15599139208380003,0.00011832999090552578,4.9447411963353394e-05,1.5599139208380003e-05,4.679741762514e-05,6.486022108652382e-06,0.15599139208380003,4787285.828574999,1392780.2864625002
2012-11-13,14,14,0.8619364863599641,0.002613557745857461,0.0022585894481929997,8.619364863599642e-05,0.0002585809459079892,1.0193703120475904e-05,0.8619364863599641,40228552.01855,7695861.48535682
2012-11-14,14,14,0.6738265127497701,0.0010830307785201483,0.0008042965483738134,6.738265127497702e-05,0.00020214795382493103,9.203625046426746e-06,0.6738265127497701,59380560.015,6016308.149551518
2012-11-15,14,14,0.7618573086762976,0.0020198811502420357,0.0017073302031965047,7.618573086762977e-05,0.00022855719260288929,7.808023575011889e-06,0.7618573086762976,58944521.455,6802297.398895516
2012-11-16,14,14,0.15374428105819798,0.0001459933739723256,8.146949704526388e-05,1.53744281058198e-05,4.6123284317459386e-05,3.0261645037825238e-06,0.15374428105819798,6090476.361711,1372716.7951624824
2012-11-19,14,14,0.24221484135482402,0.00018733322610939065,8.029570353957598e-05,2.4221484135482403e-05,7.266445240644719e-05,1.015158602788508e-05,0.24221484135482402,8443131.761975002,2162632.512096643
2012-11-20,14,14,0.28032730496201996,0.00020757894689432265,9.060347219226845e-05,2.8032730496202e-05,8.409819148860598e-05,4.8445527172461915e-06,0.28032730496201996,8945549.760343,2502922.3657323206
2012-11-21,14,14,0.30949863081662204,0.00041365887846793014,0.00028416419302630495,3.09498630816622e-05,9.284958924498659e-05,5.695233114976365e-06,0.30949863081662204,7725582.963125,2763380.632291268
2012-11-23,14,14,0.6725211185934379,0.0037786326648437704,0.003487567566835585,6.72521118593438e-05,0.00020175633557803133,2.205665057080983e-05,0.6725211185934379,61178510.77000001,6004652.844584269
2012-11-26,14,14,0.361863211870278,0.0017398754296637392,0.001590318974785729,3.61863211870278e-05,0.0001085589635610834,4.811170129899031e-06,0.361863211870278,19084735.05,3230921.5345560536
2012-11-27,14,14,0.4960305096580001,-0.00021544888217190467,-0.000418794173168119,4.9603050965800014e-05,0.00014880915289740003,4.933087133014286e-06,0.4960305096580001,42334353.24000001,4428843.836232143
2012-11-28,14,14,0.28514692662502794,0.0005461607809514184,0.0004268357789419134,2.8514692662502796e-05,8.554407798750838e-05,5.266231359493873e-06,0.28514692662502794,9201019.238510588,2545954.7020091787
2012-11-29,14,14,0.22813106789559806,-0.0001655034794550828,-0.0002639618106025013,2.2813106789559807e-05,6.843932036867942e-05,7.205903989179348e-06,0.22813106789559806,11752263.595664944,2036884.5347821251
2012-11-30,14,14,0.289951993279832,0.0005211131650116404,0.000400872224847728,2.8995199327983202e-05,8.69855979839496e-05,4.2601428519796315e-06,0.289951993279832,10280066.581251672,2588857.082855643
2012-12-03,14,14,0.26268357109965407,0.0002939727835802458,0.00017950765952611073,2.626835710996541e-05,7.88050713298962e-05,9.391695614273445e-06,0.26268357109965407,6596184.050000001,2345389.0276754824
2012-12-04,14,14,0.6543682088893401,-0.00309419116249355,-0.0033932355262903764,6.543682088893402e-05,0.00019631046266680203,3.729708024109001e-05,0.6543682088893401,40247267.623070255,5842573.293654821
2012-12-05,14,14,0.5531504625220759,0.0013766471450364557,0.0011506546999454563,5.531504625220759e-05,0.00016594513875662275,4.732260082168856e-06,0.5531504625220759,40935079.823595256,4938843.415375678
2012-12-06,14,14,0.5903853712146483,0.0034551177103318495,0.0032123175957504357,5.9038537121464825e-05,0.00017711561136439445,6.645966095554349e-06,0.5903853712146483,42071416.58404525,5271297.957273644
2012-12-07,14,14,0.49874678702307595,-0.000642804621175045,-0.000848584530368249,4.9874678702307595e-05,0.0001496240361069228,6.281194383973619e-06,0.49874678702307595,41048581.69419525,4453096.312706036
2012-12-10,14,14,0.9999999999999998,-0.0012007218630791408,-0.001619493686262648,9.999999999999999e-05,0.00029999999999999987,1.877182318350685e-05,0.9999999999999998,34490770.72711448,8928571.428571427
2012-12-11,14,14,0.277461946546808,0.0006366613898717748,0.0005214606690767649,2.7746194654680803e-05,8.32385839640424e-05,4.21594217628681e-06,0.277461946546808,7475812.469992249,2477338.8084536428
2012-12-12,14,14,1.0,-0.0002510997633208679,-0.0006747875655168803,0.0001,0.0003,2.368780219601245e-05,1.0,37938270.233684584,8928571.428571427
2012-12-13,14,14,0.7141847114100002,0.00015582798007804808,-0.0001396410530839801,7.141847114100003e-05,0.00021425541342300005,9.795148598028095e-06,0.7141847114100002,41510211.32827026,6376649.209017859
2012-12-14,14,14,0.9999999999999998,0.0012055951061738436,0.0007862373496714736,9.999999999999999e-05,0.00029999999999999987,1.935775650237007e-05,0.9999999999999998,92316362.2332525,8928571.428571427
2012-12-17,14,14,1.0,0.0023315401882916848,0.0019129889569602738,0.0001,0.0003,1.8551231331410786e-05,1.0,45311457.11405899,8928571.42857143
