date,n_long,n_short,gross_exposure,ret_gross,ret_net,cost_commission,cost_slippage,cost_borrow,turnover,max_pos,mean_pos
2022-05-20,20,20,0.7434632606956,0.0010216986052296972,0.0007184127988824444,7.434632606956001e-05,0.00022303897820868,5.900502069012698e-06,0.7434632606956,23148927.035,4646645.3793475
2022-05-23,20,20,1.0,-0.00524825238120543,-0.005660131199293252,0.0001,0.0003,1.1878818087822219e-05,1.0,14114719.997249998,6250000.0
2022-05-24,20,20,1.0,0.0012180735534109168,0.0008092331914318692,0.0001,0.0003,8.840361979047617e-06,1.0,13016561.690056646,6249999.999999999
2022-05-25,19,19,1.0,-0.0004073159291886401,-0.0008158505903632432,0.0001,0.0003,8.534661174603174e-06,1.0,11892775.971148038,6578947.368421052
2022-05-26,19,19,0.9999999999999999,0.0049859813726889305,0.004572532337909006,0.0001,0.0002999999999999999,1.3449034779923808e-05,0.9999999999999999,24405768.8295625,6578947.368421051
2022-05-27,19,19,1.0,0.005293354202789796,0.004883301244709796,0.0001,0.0003,1.005295808e-05,1.0,15112261.022306249,6578947.368421052
2022-05-31,20,20,1.0,0.003431573295628377,0.0030200388666473165,0.0001,0.0003,1.1534428981060433e-05,1.0,10796180.730425458,6249999.999999999
2022-06-01,20,20,0.9999999999999998,-0.0026641979345484717,-0.0030810920400993107,9.999999999999999e-05,0.00029999999999999987,1.6894105550839148e-05,0.9999999999999998,17288310.968052074,6249999.999999999
2022-06-02,20,20,1.0,0.003267146620866134,0.0028467201633451153,0.0001,0.0003,2.0426457521018583e-05,1.0,23716683.052180335,6250000.0
2022-06-03,20,20,0.43866092577551,0.0030818433018954708,0.002900107437231017,4.3866092577551e-05,0.00013159827773265298,6.27149435425008e-06,0.43866092577551,4724360.8675,2741630.786096937
2022-06-06,20,20,0.9999999999999999,0.00170749725976898,0.001299241895665488,0.0001,0.0002999999999999999,8.255364103492063e-06,0.9999999999999999,18519480.40811662,6249999.999999999
2022-06-07,20,20,0.9999999999999999,-0.0019479963449733578,-0.002357270874358767,0.0001,0.0002999999999999999,9.274529385409522e-06,0.9999999999999999,22807610.505687326,6249999.999999998
2022-06-08,20,20,1.0,-0.0010748308430094816,-0.0014852963431457738,0.0001,0.0003,1.0465500136292063e-05,1.0,32854765.449531473,6249999.999999999
2022-06-09,20,20,0.9395247917069341,-0.003871970353959095,-0.004256851481689543,9.395247917069342e-05,0.00028185743751208016,9.07121104767408e-06,0.9395247917069341,24436249.52535,5872029.948168338
2022-06-10,20,20,1.0,-0.02257725324769899,-0.022985342281703434,0.0001,0.0003,8.089034004444444e-06,1.0,14837699.171929002,6250000.0
2022-06-13,20,20,1.0,0.003956904247198217,0.003548816233300439,0.0001,0.0003,8.088013897777778e-06,1.0,12568388.979481563,6250000.0
2022-06-14,20,20,1.0,0.004575754094554245,0.00416766510063996,0.0001,0.0003,8.088993914285714e-06,1.0,14127395.84200267,6250000.0
2022-06-15,20,20,1.0,-0.011900675677631516,-0.0123099443045758,0.0001,0.0003,9.268626944285714e-06,1.0,40337814.34337775,6250000.0
